time,trading_symbol,last_price,volume_delta,aggressor_side,cvd_change,oi,oi_delta,depth_toxicity_tick,kyle_lambda_tick
2025-12-29 04:57:31+00,,26040.40,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:57:32+00,,26040.80,75,BUY,75,10567800,0,0.0204,0.000789
2025-12-29 04:57:33+00,,26040.80,1200,BUY,1200,10567800,0,0.2500,0.000417
2025-12-29 04:57:34+00,,26041.80,450,BUY,450,10567800,0,0.1765,0.000392
2025-12-29 04:57:35+00,,26041.80,225,BUY,225,10567800,0,0.0698,0.000310
2025-12-29 04:57:36+00,,26041.80,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:57:37+00,,26041.00,150,BUY,150,10567800,0,0.0625,0.000333
2025-12-29 04:57:38+00,,26041.00,375,BUY,375,10567800,0,0.1351,0.000288
2025-12-29 04:57:39+00,,26041.00,150,BUY,150,10567800,0,0.0667,0.000356
2025-12-29 04:57:40+00,,26041.60,150,SELL,-150,10567800,0,0.0952,0.000381
2025-12-29 04:57:41+00,,26040.00,150,SELL,-150,10567800,0,0.0952,0.000635
2025-12-29 04:57:42+00,,26040.00,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:57:43+00,,26040.00,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:57:44+00,,26040.00,525,BUY,525,10567800,0,0.0886,0.000270
2025-12-29 04:57:45+00,,26038.30,75,SELL,-75,10567800,0,0.0068,0.000153
2025-12-29 04:57:46+00,,26039.20,75,BUY,75,10567800,0,0.0068,0.000072
2025-12-29 04:57:47+00,,26040.80,75,BUY,75,10567800,0,0.0050,0.000054
2025-12-29 04:57:48+00,,26041.40,1725,BUY,1725,10567800,0,0.1204,0.000007
2025-12-29 04:57:49+00,,26040.50,1875,SELL,-1875,10567800,0,0.1295,0.000021
2025-12-29 04:57:50+00,,26040.00,450,BUY,450,10567800,0,0.0380,0.000118
2025-12-29 04:57:51+00,,26040.00,75,BUY,75,10567800,0,0.0043,0.000045
2025-12-29 04:57:52+00,,26040.00,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:57:53+00,,26040.00,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:57:54+00,,26037.80,2775,SELL,-2775,10567800,0,0.1888,0.000034
2025-12-29 04:57:55+00,,26037.80,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:57:56+00,,26041.80,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:57:57+00,,26040.40,225,SELL,-225,10567800,0,0.0545,0.000630
2025-12-29 04:57:58+00,,26041.80,375,BUY,375,10567800,0,0.0758,0.000000
2025-12-29 04:57:59+00,,26038.10,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:00+00,,26041.00,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:01+00,,26041.00,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:02+00,,26041.00,375,BUY,375,10567800,0,0.0781,0.000000
2025-12-29 04:58:03+00,,26041.00,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:04+00,,26041.00,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:05+00,,26041.00,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:06+00,,26041.00,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:07+00,,26041.00,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:08+00,,26037.00,1125,SELL,-1125,10567800,0,0.1456,0.000000
2025-12-29 04:58:09+00,,26037.00,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:10+00,,26037.00,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:11+00,,26039.90,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:12+00,,26037.00,150,SELL,-150,10567800,0,0.0270,0.000000
2025-12-29 04:58:13+00,,26039.90,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:14+00,,26038.90,225,BUY,225,10567800,0,0.0435,0.000367
2025-12-29 04:58:15+00,,26037.40,1350,SELL,-1350,10567800,0,0.1385,0.000000
2025-12-29 04:58:16+00,,26037.40,1500,SELL,-1500,10567800,0,0.2564,0.000256
2025-12-29 04:58:17+00,,26037.40,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:18+00,,26041.00,1500,BUY,1500,10567800,0,0.3175,0.000233
2025-12-29 04:58:19+00,,26039.00,1275,SELL,-1275,10567800,0,0.0683,0.000107
2025-12-29 04:58:20+00,,26037.20,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:21+00,,26038.10,975,SELL,-975,10567800,0,0.0644,0.000000
2025-12-29 04:58:22+00,,26038.10,975,SELL,-975,10567800,0,0.0765,0.000071
2025-12-29 04:58:23+00,,26039.60,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:24+00,,26040.50,1500,BUY,1500,10567800,0,0.2740,0.000110
2025-12-29 04:58:25+00,,26040.50,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:26+00,,26040.50,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:27+00,,26040.50,0,NEUTRAL,0,10567800,0,1.0000,0.000000
2025-12-29 04:58:28+00,,26038.00,75,SELL,-75,10614000,0,0.0233,0.000000
2025-12-29 04:58:29+00,,26036.10,75,SELL,-75,10614000,46200,0.0233,0.001364
2025-12-29 04:58:30+00,,26036.20,1125,SELL,-1125,10614000,0,0.0581,0.000093
2025-12-29 04:58:31+00,,26036.50,1725,SELL,-1725,10614000,0,0.1329,0.000031
2025-12-29 04:58:32+00,,26036.50,1875,SELL,-1875,10614000,46200,0.1471,0.000314
2025-12-29 04:58:33+00,,26036.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:58:35+00,,26036.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:58:36+00,,26040.50,975,BUY,975,10614000,0,0.3171,0.000000
2025-12-29 04:58:37+00,,26040.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:58:38+00,,26040.50,1200,BUY,1200,10614000,0,0.4000,0.001333
2025-12-29 04:58:39+00,,26037.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:58:40+00,,26039.50,375,BUY,375,10614000,0,0.1351,0.000360
2025-12-29 04:58:41+00,,26039.50,225,SELL,-225,10614000,0,0.0252,0.000280
2025-12-29 04:58:42+00,,26039.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:58:43+00,,26039.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:58:45+00,,26036.00,525,SELL,-525,10614000,0,0.1373,0.001176
2025-12-29 04:58:46+00,,26036.00,225,SELL,-225,10614000,0,0.0190,0.000295
2025-12-29 04:58:47+00,,26036.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:58:48+00,,26036.50,300,BUY,300,10614000,0,0.0541,0.000541
2025-12-29 04:58:49+00,,26035.70,75,SELL,-75,10614000,0,0.0182,0.000194
2025-12-29 04:58:50+00,,26036.50,150,SELL,-150,10614000,0,0.0149,0.000000
2025-12-29 04:58:51+00,,26036.00,75,SELL,-75,10614000,0,0.0057,0.000000
2025-12-29 04:58:52+00,,26036.40,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:58:53+00,,26040.00,525,BUY,525,10614000,0,0.0642,0.000428
2025-12-29 04:58:54+00,,26037.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:58:55+00,,26037.00,150,SELL,-150,10614000,0,0.0513,0.001026
2025-12-29 04:58:56+00,,26040.00,75,BUY,75,10614000,0,0.0263,0.001053
2025-12-29 04:58:57+00,,26037.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:58:58+00,,26037.00,75,SELL,-75,10614000,0,0.0204,0.000000
2025-12-29 04:59:00+00,,26038.80,225,BUY,225,10614000,0,0.0732,0.000585
2025-12-29 04:59:01+00,,26037.00,600,SELL,-600,10614000,0,0.1739,0.000000
2025-12-29 04:59:02+00,,26037.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:59:03+00,,26037.00,375,BUY,375,10614000,0,0.1563,0.000750
2025-12-29 04:59:04+00,,26037.00,150,BUY,150,10614000,0,0.0196,0.000000
2025-12-29 04:59:05+00,,26038.80,900,BUY,900,10614000,0,0.2143,0.000429
2025-12-29 04:59:06+00,,26037.00,375,SELL,-375,10614000,0,0.0877,0.000468
2025-12-29 04:59:07+00,,26037.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:59:08+00,,26038.40,150,BUY,150,10614000,0,0.0299,0.000279
2025-12-29 04:59:10+00,,26038.40,1425,BUY,1425,10614000,0,0.1145,0.000112
2025-12-29 04:59:11+00,,26038.00,75,BUY,75,10614000,0,0.0102,0.000054
2025-12-29 04:59:12+00,,26038.00,75,BUY,75,10614000,0,0.0081,0.000000
2025-12-29 04:59:13+00,,26038.00,300,BUY,300,10614000,0,0.0225,0.000030
2025-12-29 04:59:15+00,,26041.90,2625,BUY,2625,10614000,0,0.2349,0.000349
2025-12-29 04:59:16+00,,26036.90,2250,SELL,-2250,10614000,0,0.2222,0.000010
2025-12-29 04:59:17+00,,26039.10,150,BUY,150,10614000,0,0.0308,0.000451
2025-12-29 04:59:18+00,,26039.10,600,BUY,600,10614000,0,0.1250,0.000458
2025-12-29 04:59:19+00,,26041.90,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:59:20+00,,26037.30,300,SELL,-300,10614000,0,0.0833,0.000500
2025-12-29 04:59:21+00,,26037.30,300,SELL,-300,10614000,0,0.0580,0.000889
2025-12-29 04:59:22+00,,26037.30,75,SELL,-75,10614000,0,0.0143,0.000876
2025-12-29 04:59:23+00,,26037.00,150,SELL,-150,10614000,0,0.0208,0.000042
2025-12-29 04:59:24+00,,26037.30,300,SELL,-300,10614000,0,0.0513,0.000000
2025-12-29 04:59:25+00,,26037.30,300,SELL,-300,10614000,0,0.0506,0.000051
2025-12-29 04:59:26+00,,26037.30,450,SELL,-450,10614000,0,0.0759,0.000000
2025-12-29 04:59:28+00,,26037.30,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:59:30+00,,26037.00,300,SELL,-300,10614000,0,0.1111,0.000000
2025-12-29 04:59:31+00,,26036.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:59:32+00,,26036.00,525,SELL,-525,10614000,0,0.1273,0.000436
2025-12-29 04:59:33+00,,26036.00,75,SELL,-75,10614000,0,0.0112,0.000000
2025-12-29 04:59:34+00,,26036.00,300,SELL,-300,10614000,0,0.0625,0.000208
2025-12-29 04:59:35+00,,26037.80,75,SELL,-75,10614000,0,0.0169,0.000407
2025-12-29 04:59:36+00,,26037.80,75,SELL,-75,10614000,0,0.0147,0.000353
2025-12-29 04:59:37+00,,26039.60,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:59:38+00,,26038.00,75,SELL,-75,10614000,0,0.0139,0.000296
2025-12-29 04:59:39+00,,26038.00,1275,SELL,-1275,10614000,0,0.1735,0.000218
2025-12-29 04:59:40+00,,26038.00,450,SELL,-450,10614000,0,0.0870,0.000000
2025-12-29 04:59:41+00,,26038.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:59:42+00,,26038.00,225,SELL,-225,10614000,0,0.0732,0.000000
2025-12-29 04:59:43+00,,26038.00,375,BUY,375,10614000,0,0.1111,0.000000
2025-12-29 04:59:44+00,,26040.80,375,BUY,375,10614000,0,0.1163,0.000868
2025-12-29 04:59:45+00,,26040.80,375,BUY,375,10614000,0,0.1190,0.000889
2025-12-29 04:59:46+00,,26040.80,375,BUY,375,10614000,0,0.1220,0.001496
2025-12-29 04:59:47+00,,26039.40,750,BUY,750,10614000,0,0.1449,0.000000
2025-12-29 04:59:48+00,,26036.40,750,SELL,-750,10614000,0,0.1449,0.000850
2025-12-29 04:59:49+00,,26036.40,75,SELL,-75,10614000,0,0.0250,0.001000
2025-12-29 04:59:50+00,,26036.20,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:59:51+00,,26036.20,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:59:52+00,,26036.20,150,SELL,-150,10614000,0,0.0435,0.000000
2025-12-29 04:59:53+00,,26036.30,225,SELL,-225,10614000,0,0.0682,0.000030
2025-12-29 04:59:54+00,,26036.30,150,SELL,-150,10614000,0,0.0513,0.000034
2025-12-29 04:59:55+00,,26036.30,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:59:56+00,,26036.30,150,SELL,-150,10614000,0,0.0488,0.000033
2025-12-29 04:59:57+00,,26036.30,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:59:58+00,,26039.40,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 04:59:59+00,,26039.40,75,BUY,75,10614000,0,0.0161,0.000667
2025-12-29 05:00:00+00,,26039.00,150,SELL,-150,10614000,0,0.0400,0.000720
2025-12-29 05:00:01+00,,26039.40,75,BUY,75,10614000,0,0.0270,0.000000
2025-12-29 05:00:02+00,,26039.00,1275,BUY,1275,10614000,0,0.2931,0.000092
2025-12-29 05:00:03+00,,26036.30,75,SELL,-75,10614000,0,0.0500,0.001800
2025-12-29 05:00:04+00,,26036.30,1500,SELL,-1500,10614000,0,0.3226,0.000667
2025-12-29 05:00:05+00,,26036.30,75,SELL,-75,10614000,0,0.0208,0.000000
2025-12-29 05:00:06+00,,26035.90,75,SELL,-75,10614000,0,0.0303,0.000000
2025-12-29 05:00:07+00,,26035.50,225,SELL,-225,10614000,0,0.0857,0.000305
2025-12-29 05:00:08+00,,26035.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:09+00,,26035.00,1050,SELL,-1050,10614000,0,0.2188,0.000188
2025-12-29 05:00:10+00,,26035.00,225,SELL,-225,10614000,0,0.0625,0.000139
2025-12-29 05:00:11+00,,26035.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:12+00,,26038.80,150,BUY,150,10614000,0,0.0260,0.000658
2025-12-29 05:00:13+00,,26039.00,450,SELL,-450,10614000,0,0.0984,0.000022
2025-12-29 05:00:14+00,,26038.90,450,BUY,450,10614000,0,0.0769,0.000000
2025-12-29 05:00:15+00,,26037.90,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:16+00,,26039.30,150,BUY,150,10614000,0,0.0357,0.000095
2025-12-29 05:00:17+00,,26038.30,2325,BUY,2325,10614000,0,0.4026,0.000554
2025-12-29 05:00:18+00,,26038.30,825,BUY,825,10614000,0,0.1507,0.000183
2025-12-29 05:00:19+00,,26037.90,75,BUY,75,10614000,0,0.0159,0.000296
2025-12-29 05:00:20+00,,26037.90,75,BUY,75,10614000,0,0.0208,0.000000
2025-12-29 05:00:21+00,,26037.90,150,BUY,150,10614000,0,0.0417,0.000000
2025-12-29 05:00:22+00,,26037.00,35100,BUY,35100,10614000,0,0.9323,0.000000
2025-12-29 05:00:23+00,,26037.00,35625,BUY,35625,10614000,0,0.9259,0.000023
2025-12-29 05:00:24+00,,26035.20,150,SELL,-150,10614000,0,0.0588,0.000706
2025-12-29 05:00:25+00,,26035.20,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:26+00,,26034.40,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:27+00,,26034.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:28+00,,26034.00,2100,SELL,-2100,10614000,0,0.4000,0.000076
2025-12-29 05:00:29+00,,26034.00,75,SELL,-75,10614000,0,0.0213,0.000000
2025-12-29 05:00:30+00,,26034.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:31+00,,26036.50,525,BUY,525,10614000,0,0.1167,0.000556
2025-12-29 05:00:32+00,,26035.90,1050,BUY,1050,10614000,0,0.2857,0.000000
2025-12-29 05:00:33+00,,26035.90,1125,BUY,1125,10614000,0,0.3333,0.000178
2025-12-29 05:00:34+00,,26032.60,150,SELL,-150,10614000,0,0.0179,0.000393
2025-12-29 05:00:35+00,,26036.40,225,BUY,225,10614000,0,0.0186,0.000041
2025-12-29 05:00:36+00,,26036.40,75,BUY,75,10614000,0,0.0059,0.000300
2025-12-29 05:00:37+00,,26036.40,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:38+00,,26036.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:39+00,,26039.00,225,BUY,225,10614000,0,0.0417,0.000481
2025-12-29 05:00:40+00,,26039.00,75,BUY,75,10614000,0,0.0263,0.000000
2025-12-29 05:00:41+00,,26036.50,75,BUY,75,10614000,0,0.0500,0.001667
2025-12-29 05:00:42+00,,26036.50,75,SELL,-75,10614000,0,0.0182,0.000000
2025-12-29 05:00:43+00,,26036.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:44+00,,26036.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:45+00,,26036.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:46+00,,26036.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:47+00,,26036.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:48+00,,26036.50,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:49+00,,26035.80,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:50+00,,26034.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:51+00,,26034.00,600,SELL,-600,10614000,0,0.0563,0.000235
2025-12-29 05:00:52+00,,26038.30,150,BUY,150,10614000,0,0.0333,0.000956
2025-12-29 05:00:53+00,,26038.30,150,BUY,150,10614000,0,0.0488,0.001398
2025-12-29 05:00:54+00,,26035.00,75,SELL,-75,10614000,0,0.0286,0.001257
2025-12-29 05:00:55+00,,26035.00,225,SELL,-225,10614000,0,0.0556,0.000247
2025-12-29 05:00:56+00,,26035.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:57+00,,26035.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:58+00,,26035.00,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:00:59+00,,26035.00,150,SELL,-150,10614000,0,0.0606,0.000000
2025-12-29 05:01:00+00,,26035.00,150,SELL,-150,10614000,0,0.0606,0.000000
2025-12-29 05:01:01+00,,26035.00,450,SELL,-450,10614000,0,0.2308,0.000000
2025-12-29 05:01:02+00,,26034.90,900,BUY,900,10614000,0,0.3636,0.000040
2025-12-29 05:01:03+00,,26035.00,675,BUY,675,10614000,0,0.2143,0.000000
2025-12-29 05:01:04+00,,26034.90,150,SELL,-150,10614000,0,0.0714,0.000048
2025-12-29 05:01:05+00,,26034.90,150,SELL,-150,10614000,0,0.0800,0.000053
2025-12-29 05:01:06+00,,26034.90,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:01:07+00,,26035.40,150,BUY,150,10614000,0,0.1053,0.000281
2025-12-29 05:01:08+00,,26034.90,375,SELL,-375,10614000,0,0.0505,0.000000
2025-12-29 05:01:09+00,,26034.90,375,SELL,-375,10614000,0,0.0368,0.000049
2025-12-29 05:01:10+00,,26034.90,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:01:11+00,,26034.90,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:01:12+00,,26034.90,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:01:13+00,,26032.50,75,SELL,-75,10614000,0,0.0081,0.000260
2025-12-29 05:01:14+00,,26035.30,600,BUY,600,10614000,0,0.0320,0.000021
2025-12-29 05:01:15+00,,26035.40,2325,BUY,2325,10614000,0,0.1378,0.000172
2025-12-29 05:01:16+00,,26035.40,1800,SELL,-1800,10614000,0,0.0964,0.000005
2025-12-29 05:01:17+00,,26038.00,75,SELL,-75,10614000,0,0.0104,0.000000
2025-12-29 05:01:18+00,,26038.90,4050,BUY,4050,10614000,0,0.3624,0.000313
2025-12-29 05:01:19+00,,26037.60,375,SELL,-375,10614000,0,0.0442,0.000047
2025-12-29 05:01:20+00,,26037.60,375,SELL,-375,10614000,0,0.0360,0.000125
2025-12-29 05:01:21+00,,26035.50,150,SELL,-150,10614000,0,0.0136,0.000308
2025-12-29 05:01:22+00,,26038.90,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:01:23+00,,26038.40,5400,BUY,5400,10614000,0,0.5217,0.000048
2025-12-29 05:01:24+00,,26038.40,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:01:25+00,,26038.90,5700,BUY,5700,10614000,0,0.5891,0.000351
2025-12-29 05:01:26+00,,26035.90,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:01:27+00,,26035.90,450,SELL,-450,10614000,0,0.1091,0.000727
2025-12-29 05:01:28+00,,26035.90,150,SELL,-150,10614000,0,0.0364,0.000000
2025-12-29 05:01:29+00,,26035.90,0,NEUTRAL,0,10614000,0,1.0000,0.000000
2025-12-29 05:01:30+00,,26035.20,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:01:31+00,,26034.90,675,SELL,-675,10660050,0,0.1667,0.000074
2025-12-29 05:01:32+00,,26034.90,750,SELL,-750,10660050,0,0.1266,0.000000
2025-12-29 05:01:33+00,,26035.90,825,BUY,825,10660050,0,0.1341,0.000000
2025-12-29 05:01:34+00,,26035.90,825,BUY,825,10660050,0,0.1310,0.000159
2025-12-29 05:01:35+00,,26035.90,900,BUY,900,10660050,0,0.1053,0.000117
2025-12-29 05:01:37+00,,26035.90,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:01:38+00,,26035.90,75,BUY,75,10660050,0,0.0208,0.000000
2025-12-29 05:01:39+00,,26035.90,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:01:40+00,,26035.90,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:01:41+00,,26034.00,75,SELL,-75,10660050,0,0.0200,0.000507
2025-12-29 05:01:42+00,,26034.00,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:01:43+00,,26034.00,75,SELL,-75,10660050,0,0.0200,0.000000
2025-12-29 05:01:44+00,,26034.90,375,BUY,375,10660050,0,0.0877,0.000211
2025-12-29 05:01:45+00,,26034.90,600,BUY,600,10660050,0,0.1212,0.000182
2025-12-29 05:01:46+00,,26032.90,300,SELL,-300,10660050,0,0.1143,0.000762
2025-12-29 05:01:47+00,,26033.90,75,BUY,75,10660050,0,0.0313,0.000000
2025-12-29 05:01:48+00,,26033.90,450,BUY,450,10660050,0,0.1622,0.000360
2025-12-29 05:01:49+00,,26033.00,225,SELL,-225,10660050,0,0.0732,0.000293
2025-12-29 05:01:50+00,,26033.00,450,SELL,-450,10660050,0,0.2609,0.000522
2025-12-29 05:01:51+00,,26033.00,300,SELL,-300,10660050,0,0.1000,0.000000
2025-12-29 05:01:52+00,,26033.00,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:01:53+00,,26033.00,225,BUY,225,10660050,0,0.0789,0.000000
2025-12-29 05:01:54+00,,26033.00,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:01:55+00,,26032.50,150,SELL,-150,10660050,0,0.0870,0.000290
2025-12-29 05:01:56+00,,26032.50,150,SELL,-150,10660050,0,0.0800,0.000267
2025-12-29 05:01:57+00,,26034.80,75,BUY,75,10660050,0,0.0333,0.001022
2025-12-29 05:01:58+00,,26032.50,300,SELL,-300,10660050,0,0.1143,0.000000
2025-12-29 05:01:59+00,,26032.50,75,SELL,-75,10660050,0,0.0370,0.001136
2025-12-29 05:02:00+00,,26032.50,300,SELL,-300,10660050,0,0.1429,0.000000
2025-12-29 05:02:01+00,,26033.40,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:02:02+00,,26032.40,450,SELL,-450,10660050,0,0.1818,0.000040
2025-12-29 05:02:03+00,,26032.40,525,SELL,-525,10660050,0,0.1373,0.000261
2025-12-29 05:02:04+00,,26032.40,75,BUY,75,10660050,0,0.0256,0.000000
2025-12-29 05:02:05+00,,26032.00,225,SELL,-225,10660050,0,0.0577,0.000000
2025-12-29 05:02:06+00,,26032.00,825,BUY,825,10660050,0,0.1667,0.000000
2025-12-29 05:02:07+00,,26031.50,225,SELL,-225,10660050,0,0.0411,0.000164
2025-12-29 05:02:08+00,,26032.00,1275,SELL,-1275,10660050,0,0.2500,0.000078
2025-12-29 05:02:09+00,,26032.00,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:02:10+00,,26032.00,75,SELL,-75,10660050,0,0.0303,0.000000
2025-12-29 05:02:11+00,,26032.00,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:02:12+00,,26032.00,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:02:13+00,,26032.00,75,BUY,75,10660050,0,0.0217,0.000000
2025-12-29 05:02:15+00,,26031.30,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:02:16+00,,26031.40,225,BUY,225,10660050,0,0.0441,0.000118
2025-12-29 05:02:17+00,,26031.00,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:02:18+00,,26030.90,225,SELL,-225,10660050,0,0.0508,0.000113
2025-12-29 05:02:19+00,,26031.60,150,BUY,150,10660050,0,0.0345,0.000138
2025-12-29 05:02:20+00,,26031.00,150,SELL,-150,10660050,0,0.0541,0.000324
2025-12-29 05:02:21+00,,26030.00,450,SELL,-450,10660050,0,0.1463,0.000520
2025-12-29 05:02:22+00,,26030.00,75,SELL,-75,10660050,0,0.0294,0.000000
2025-12-29 05:02:23+00,,26030.00,225,SELL,-225,10660050,0,0.0536,0.000119
2025-12-29 05:02:24+00,,26030.00,1350,SELL,-1350,10660050,0,0.2535,0.000000
2025-12-29 05:02:25+00,,26032.80,225,BUY,225,10660050,0,0.0395,0.000491
2025-12-29 05:02:26+00,,26030.80,300,SELL,-300,10660050,0,0.0325,0.000217
2025-12-29 05:02:27+00,,26033.30,450,BUY,450,10660050,0,0.0492,0.000055
2025-12-29 05:02:28+00,,26031.10,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:02:29+00,,26033.90,450,BUY,450,10660050,0,0.0324,0.000043
2025-12-29 05:02:30+00,,26033.90,300,BUY,300,10660050,0,0.0320,0.000000
2025-12-29 05:02:31+00,,26031.70,300,SELL,-300,10660050,0,0.0351,0.000070
2025-12-29 05:02:32+00,,26031.70,0,NEUTRAL,0,10660050,0,1.0000,0.000000
2025-12-29 05:02:33+00,,26032.00,525,BUY,525,10660050,0,0.1707,0.000098
2025-12-29 05:02:34+00,,26031.70,150,SELL,-150,10660050,0,0.0625,0.000000
2025-12-29 05:02:35+00,,26031.60,300,BUY,300,10660050,0,0.0769,0.000103
2025-12-29 05:02:36+00,,26031.70,450,BUY,450,10660050,0,0.2143,0.000143
